NODE_KEY                        ,PO_ID     ,PARTNER_GUID_NODE_KEY            ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          ,LIFECYCLE_STATUS,OVERALL_STATUS,
74867AD200E41EDBA5D8B0C9E6C18052,300001694.00,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,6262.97,5263.00,999.97,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C1A052,300001695.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C1C052,300001696.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2457.23,2064.90,392.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C1E052,300001697.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C20052,300001698.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,9599.61,8066.90,1532.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C22052,300001699.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,22350.58,18782.00,3568.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C24052,300001700.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,53414.34,44886.00,8528.34,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C26052,300001701.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,12208.56,10259.30,1949.26,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C28052,300001702.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,10491.04,8816.00,1675.04,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C2A052,300001703.00,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,470.00,394.96,75.04,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C2C052,300001704.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,2755.56,2315.60,439.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C2E052,300001705.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13132.36,11035.60,2096.76,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C30052,300001706.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,2904.79,2441.00,463.79,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C32052,300001707.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.60,375.94,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C34052,300001708.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,4347.01,3652.95,694.06,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C36052,300001709.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,947.24,796.00,151.24,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C38052,300001710.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,27504.47,23113.00,4391.47,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C3A052,300001711.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,252.28,212.00,40.28,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C3C052,300001712.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C3E052,300001713.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,19452.93,16347.00,3105.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C40052,300001714.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5822.67,4893.00,929.67,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C42052,300001715.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,13876.59,11661.00,2215.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C44052,300001716.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,60698.33,51007.00,9691.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C46052,300001717.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,854.42,718.00,136.42,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C48052,300001718.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,3051.16,2564.00,487.16,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C4A052,300001719.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,7360.39,6185.20,1175.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C4C052,300001720.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,9292.66,7808.95,1483.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C4E052,300001721.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,5015.85,4215.00,800.85,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C50052,300001722.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,3523.59,2961.00,562.59,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C52052,300001723.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,9698.13,8149.69,1548.44,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C54052,300001724.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C56052,300001725.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,2277.66,1914.00,363.66,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C58052,300001726.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,20253.80,17020.00,3233.80,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C5A052,300001727.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7575.54,6366.00,1209.54,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C5C052,300001728.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,4715.92,3962.96,752.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C5E052,300001729.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,7848.05,6595.00,1253.05,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C60052,300001730.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,487.90,410.00,77.90,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C62052,300001731.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,1351.84,1136.00,215.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C64052,300001732.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,8554.91,7189.00,1365.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C66052,300001733.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,5682.25,4775.00,907.25,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C68052,300001734.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,3769.92,3168.00,601.92,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C6A052,300001735.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2589.45,2176.00,413.45,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C6C052,300001736.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,54034.33,45407.00,8627.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C6E052,300001737.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,108157.91,90889.00,17268.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C70052,300001738.00,74867AD200E41EDBA5D8B06885AC8052  ,EUR          ,6840.71,5748.50,1092.21,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C72052,300001739.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,63073.57,53003.00,10070.57,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C74052,300001740.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,2248.99,1889.91,359.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C76052,300001741.00,74867AD200E41EDBA5D8B06885AB6052  ,EUR          ,3986.25,3349.79,636.46,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C78052,300001742.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,6700.89,5631.00,1069.89,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C7A052,300001743.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,10073.19,8464.87,1608.32,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C7C052,300001744.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3283.13,2758.94,524.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C7E052,300001745.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,1710.03,1437.00,273.03,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C80052,300001746.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,1864.71,1566.98,297.73,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C82052,300001747.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,5601.33,4707.00,894.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C84052,300001748.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.81,3314.97,629.84,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C86052,300001749.00,74867AD200E41EDBA5D8B06885AD8052  ,EUR          ,3233.23,2717.00,516.23,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C88052,300001750.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,3913.91,3289.00,624.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C8A052,300001751.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,43534.96,36584.00,6950.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C8C052,300001752.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,18142.74,15246.00,2896.74,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C8E052,300001753.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253.00,998.07,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C90052,300001754.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4467.94,3754.57,713.37,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C92052,300001755.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6362.89,5346.96,1015.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C94052,300001756.00,74867AD200E41EDBA5D8B06885AD2052  ,EUR          ,4348.26,3654.00,694.26,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C96052,300001757.00,74867AD200E41EDBA5D8B06885AFE052  ,EUR          ,1857.50,1560.92,296.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C98052,300001758.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,2791.74,2346.00,445.74,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C9A052,300001759.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1427.76,1199.80,227.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C9C052,300001760.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,7261.38,6102.00,1159.38,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6C9E052,300001761.00,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,475.52,399.60,75.92,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CA0052,300001762.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,15621.13,13127.00,2494.13,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CA2052,300001763.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6320.04,5310.95,1009.09,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CA4052,300001764.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,239.19,201.00,38.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CA6052,300001765.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,13075.83,10988.10,2087.73,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CA8052,300001766.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,1942.08,1632.00,310.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CAA052,300001767.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,117.80,98.99,18.81,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CAC052,300001768.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,19813.50,16650.00,3163.50,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CAE052,300001769.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,8448.47,7099.56,1348.91,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CB0052,300001770.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,3980.08,3344.60,635.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CB2052,300001771.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,7625.52,6408.00,1217.52,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CB4052,300001772.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,1535.10,1290.00,245.10,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CB6052,300001773.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1624.35,1365.00,259.35,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CB8052,300001774.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,13781.39,11581.00,2200.39,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CBA052,300001775.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,47582.15,39985.00,7597.15,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CBC052,300001776.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,18190.34,15286.00,2904.34,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CBE052,300001777.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,9182.04,7716.00,1466.04,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CC0052,300001778.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,5806.01,4879.00,927.01,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CC2052,300001779.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,1626.37,1366.70,259.67,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CC4052,300001780.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,2691.78,2262.00,429.78,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CC6052,300001781.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,4950.40,4160.00,790.40,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CC8052,300001782.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,12020.19,10101.00,1919.19,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CCA052,300001783.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,71973.58,60482.00,11491.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CCC052,300001784.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,8751.26,7354.00,1397.26,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CCE052,300001785.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4938.50,4150.00,788.50,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CD0052,300001786.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,3227.24,2711.97,515.27,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CD2052,300001787.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8542.94,7178.94,1364.00,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CD4052,300001788.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,3485.98,2929.40,556.58,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CD6052,300001789.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,6127.29,5148.98,978.31,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CD8052,300001790.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,13274.68,11155.20,2119.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CDA052,300001791.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,1933.73,1624.98,308.75,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CDC052,300001792.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,2153.90,1810.00,343.90,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CDE052,300001793.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5622.75,4725.00,897.75,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CE0052,300001794.00,74867AD200E41EDBA5D8B06885ABE052  ,EUR          ,20476.33,17207.00,3269.33,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CE2052,300001795.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,90278.16,75864.00,14414.16,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CE4052,300001796.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797.00,2051.43,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CE6052,300001797.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1067.43,897.00,170.43,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CE8052,300001798.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,5257.42,4418.00,839.42,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CEA052,300001799.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,16756.39,14081.00,2675.39,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CEC052,300001800.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,7349.35,6175.92,1173.43,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CEE052,300001801.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,11252.64,9456.00,1796.64,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CF0052,300001802.00,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3140.41,2639.00,501.41,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CF2052,300001803.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6251.07,5253.00,998.07,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CF4052,300001804.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,3944.82,3314.97,629.85,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CF6052,300001805.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,125635.44,105576.00,20059.44,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CF8052,300001806.00,74867AD200E41EDBA5D8B06885B00052  ,EUR          ,974.61,819.00,155.61,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CFA052,300001807.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,3669.96,3084.00,585.96,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CFC052,300001808.00,74867AD200E41EDBA5D8B06885AB4052  ,EUR          ,7677.85,6451.97,1225.88,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6CFE052,300001809.00,74867AD200E41EDBA5D8B06885AB2052  ,EUR          ,3453.38,2902.00,551.38,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D00052,300001810.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,12644.94,10626.00,2018.94,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D02052,300001811.00,74867AD200E41EDBA5D8B06885AC0052  ,EUR          ,4598.16,3864.00,734.16,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D04052,300001812.00,74867AD200E41EDBA5D8B06885AF4052  ,EUR          ,722.23,606.91,115.32,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D06052,300001813.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,2354.54,1978.60,375.94,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D08052,300001814.00,74867AD200E41EDBA5D8B06885ADE052  ,EUR          ,10281.60,8640.00,1641.60,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D0A052,300001815.00,74867AD200E41EDBA5D8B06885AE4052  ,EUR          ,213043.32,179028.00,34015.32,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D0C052,300001816.00,74867AD200E41EDBA5D8B06885AF8052  ,EUR          ,222.41,186.90,35.51,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D0E052,300001817.00,74867AD200E41EDBA5D8B06885AFA052  ,EUR          ,808.84,679.70,129.14,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D10052,300001818.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,4137.63,3477.00,660.63,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D12052,300001819.00,74867AD200E41EDBA5D8B06885B04052  ,EUR          ,1995.63,1677.00,318.63,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D14052,300001820.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,11320.47,9513.00,1807.47,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D16052,300001821.00,74867AD200E41EDBA5D8B06885AE0052  ,EUR          ,12848.43,10797.00,2051.43,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D18052,300001822.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,514.08,432.00,82.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D1A052,300001823.00,74867AD200E41EDBA5D8B06885ACE052  ,EUR          ,3260.60,2740.00,520.60,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D1C052,300001824.00,74867AD200E41EDBA5D8B06885ABA052  ,EUR          ,6117.69,5140.92,976.77,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D1E052,300001825.00,74867AD200E41EDBA5D8B06885ACC052  ,EUR          ,14307.48,12023.10,2284.38,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D20052,300001826.00,74867AD200E41EDBA5D8B06885AFC052  ,EUR          ,3510.74,2950.20,560.54,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D22052,300001827.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,8979.74,7546.00,1433.74,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D24052,300001828.00,74867AD200E41EDBA5D8B06885AEA052  ,EUR          ,5519.22,4638.00,881.22,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D26052,300001829.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,14102.69,11851.00,2251.69,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D28052,300001830.00,74867AD200E41EDBA5D8B06885B02052  ,EUR          ,3483.13,2927.00,556.13,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D2A052,300001831.00,74867AD200E41EDBA5D8B06885AE2052  ,EUR          ,53780.86,45194.00,8586.86,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D2C052,300001832.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,4872.25,4094.33,777.92,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D2E052,300001833.00,74867AD200E41EDBA5D8B06885ADC052  ,EUR          ,8811.95,7405.00,1406.95,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D30052,300001834.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,5033.70,4230.00,803.70,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D32052,300001835.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,4031.72,3388.00,643.72,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D34052,300001836.00,74867AD200E41EDBA5D8B06885AB8052  ,EUR          ,6282.82,5279.68,1003.14,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D36052,300001837.00,74867AD200E41EDBA5D8B06885B06052  ,EUR          ,12603.29,10591.00,2012.29,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D38052,300001838.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6178.48,5192.00,986.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D3A052,300001839.00,74867AD200E41EDBA5D8B06885ADA052  ,EUR          ,7191.17,6043.00,1148.17,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D3C052,300001840.00,74867AD200E41EDBA5D8B06885AE8052  ,EUR          ,19331.55,16245.00,3086.55,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D3E052,300001841.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771.00,526.49,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D40052,300001842.00,74867AD200E41EDBA5D8B06885AC4052  ,EUR          ,1463.58,1229.90,233.68,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D42052,300001843.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,7892.07,6631.99,1260.08,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D44052,300001844.00,74867AD200E41EDBA5D8B06885AF2052  ,EUR          ,5115.77,4298.97,816.80,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D46052,300001845.00,74867AD200E41EDBA5D8B06885AF6052  ,EUR          ,521.22,438.00,83.22,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D48052,300001846.00,74867AD200E41EDBA5D8B06885AE6052  ,EUR          ,3297.49,2771.00,526.49,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D4A052,300001847.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,7775.46,6534.00,1241.46,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D4C052,300001848.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,5234.80,4398.99,835.81,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D4E052,300001849.00,74867AD200E41EDBA5D8B06885B08052  ,EUR          ,24302.18,20422.00,3880.18,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D50052,300001850.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,5007.75,4208.20,799.55,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D52052,300001851.00,74867AD200E41EDBA5D8B06885AD0052  ,EUR          ,3653.30,3070.00,583.30,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D54052,300001852.00,74867AD200E41EDBA5D8B06885AC6052  ,EUR          ,4074.08,3423.60,650.48,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D56052,300001853.00,74867AD200E41EDBA5D8B06885AEE052  ,EUR          ,4696.93,3947.00,749.93,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D58052,300001854.00,74867AD200E41EDBA5D8B06885ABC052  ,EUR          ,8509.64,7150.96,1358.68,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D5A052,300001855.00,74867AD200E41EDBA5D8B06885ACA052  ,EUR          ,6436.71,5409.00,1027.71,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D5C052,300001856.00,74867AD200E41EDBA5D8B06885AEC052  ,EUR          ,2942.87,2473.00,469.87,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D5E052,300001857.00,74867AD200E41EDBA5D8B06885AF0052  ,EUR          ,8509.67,7150.98,1358.69,N               ,P             ,
74867AD200E41EDBA5D8B0C9E6D60052,300001858.00,74867AD200E41EDBA5D8B06885AD6052  ,EUR          ,6053.53,5087.00,966.53,N               ,P             ,
